Call  Failure,Complains,Subscription  Length,Charge  Amount,Seconds of Use,Frequency of use,Frequency of SMS,Distinct Called Numbers,Tariff Plan,Status,Age,Customer Value,FN,FP,Churn
12,0,29,0,405,21,7,2,1,2,57,45.04,40.536,60,0
5,0,28,0,305,6,7,2,1,2,49,25.275,22.7475,60,0
11,0,27,1,930,28,7,2,1,1,55,74.61,67.149,60,0
5,0,27,0,2930,57,7,10,1,1,46,147.48,132.732,64.748,0
5,0,20,1,1400,22,14,2,1,1,52,126.99,114.291,62.699,0
17,0,19,0,6098,137,71,29,2,1,58,600.075,540.0675,110.0075,0
13,0,17,0,8638,167,59,27,1,1,55,220.575,198.5175,72.0575,0
9,0,18,2,2558,41,17,6,1,1,55,171.96,154.764,67.196,0
5,0,11,1,4095,36,201,25,1,1,59,969.24,872.316,146.924,0
5,1,11,1,1193,15,7,2,1,1,58,76.32,68.688,60,1
13,0,41,2,4790,83,44,23,1,1,50,370.92,333.828,87.092,0
5,0,42,0,738,17,46,10,1,2,51,214.2,192.78,71.42,0
15,0,40,2,2873,72,398,30,1,1,45,1709.8,1538.82,220.98,0
15,0,41,2,4618,78,40,41,1,1,52,478.28,430.452,97.828,0
8,0,41,2,2813,70,41,39,1,1,50,314.235,282.8115,81.4235,0
16,0,41,3,4195,94,71,34,1,1,47,455.56,410.004,95.556,0
9,0,41,2,2780,51,324,24,1,1,47,880.775,792.6975,138.0775,0
18,0,40,4,9535,133,183,49,1,1,45,1118.72,1006.848,161.872,0
12,0,41,2,14193,181,39,50,1,1,53,730.96,657.864,123.096,0
12,0,41,3,4935,95,41,31,1,1,54,228.25,205.425,72.825,0
11,0,41,2,6338,107,46,18,1,1,55,441.8,397.62,94.18,0
14,1,41,0,2658,66,47,23,1,2,46,185.6,167.04,68.56,0
30,0,41,5,15560,237,93,38,1,1,46,1003.88,903.492,150.388,0
9,0,41,3,3515,39,522,14,1,1,46,1393.85,1254.465,189.385,0
14,0,40,2,15905,194,189,36,1,1,51,1399.96,1259.964,189.996,0
8,0,40,3,6920,98,225,32,1,1,58,737.95,664.155,123.795,0
5,0,40,0,1295,26,39,17,1,2,47,208.84,187.956,70.884,0
7,0,41,0,1130,26,52,14,1,2,59,254.24,228.816,75.424,0
5,0,40,0,420,12,39,6,1,2,58,173.28,155.952,67.328,1
8,0,40,2,-7928,139,423,49,1,1,56,2014.68,1813.212,251.468,0
12,0,40,3,11885,166,50,53,1,1,50,426.275,383.6475,92.6275,0
13,0,40,3,7138,87,147,43,1,1,54,877,789.3,137.7,0
28,1,36,0,1375,59,55,23,1,2,49,277.36,249.624,77.736,1
26,0,39,10,10855,105,40,48,2,1,51,224.4,201.96,72.44,0
18,0,39,3,6238,110,65,30,1,1,56,513.92,462.528,101.392,0
6,0,37,2,3260,34,39,20,1,1,51,179.85,161.865,67.985,0
14,0,38,0,3410,53,48,22,1,2,56,330.52,297.468,83.052,1
14,1,39,0,2688,56,73,37,1,2,56,251.1,225.99,75.11,1
5,0,39,0,553,14,39,8,1,2,50,178.68,160.812,67.868,1
6,0,39,2,2088,37,39,12,1,1,57,150.625,135.5625,65.0625,0
8,0,36,3,7205,109,53,28,1,1,45,189.21,170.289,68.921,0
5,0,39,0,1048,19,48,10,1,2,46,146.675,132.0075,64.6675,1
5,0,39,3,758,16,43,8,1,1,55,76.11,68.499,60,0
30,0,34,5,16495,250,39,86,2,1,53,929.025,836.1225,142.9025,0
11,0,37,5,7385,128,310,39,2,1,54,1540.52,1386.468,204.052,0
7,0,39,2,4138,94,41,34,1,1,54,333.28,299.952,83.328,0
8,0,38,0,2085,56,77,26,1,2,50,246.025,221.4225,74.6025,0
11,0,39,2,3200,65,214,29,1,1,58,986.6,887.94,148.66,0
9,0,30,3,1735,48,232,17,2,1,55,999.32,899.388,149.932,0
9,0,29,2,1988,51,69,74,1,1,50,134.085,120.6765,63.4085,0
16,0,30,0,1120,37,49,13,1,2,58,242.28,218.052,74.228,0
5,0,29,0,1245,22,60,9,1,2,45,181.675,163.5075,68.1675,0
15,0,28,2,1645,44,58,19,1,1,57,337.005,303.3045,83.7005,0
7,0,28,2,3645,73,47,29,1,1,59,210.45,189.405,71.045,0
7,0,21,2,2115,38,67,20,1,1,53,354.12,318.708,85.412,0
21,0,20,3,6813,153,124,48,2,1,51,871.47,784.323,137.147,0
17,0,18,2,9353,183,112,46,1,1,50,311.04,279.936,81.104,0
13,0,19,5,3273,57,70,25,1,1,57,258.25,232.425,75.825,0
7,0,12,3,4810,52,254,16,1,1,49,1210.48,1089.432,171.048,0
8,1,12,3,1908,31,39,13,1,1,52,233.56,210.204,73.356,1
13,0,39,0,4560,71,7,15,1,1,47,239.895,215.9055,73.9895,0
5,0,40,0,305,6,7,2,1,2,52,45.495,40.9455,60,0
15,0,38,0,2643,60,334,22,1,1,57,1624.635,1462.1715,212.4635,0
15,0,39,0,4388,66,7,33,1,1,56,283.47,255.123,78.347,0
8,0,39,0,2583,58,7,31,1,1,47,183.755,165.3795,68.3755,0
16,0,39,1,3965,82,7,26,1,1,57,189.88,170.892,68.988,0
9,0,39,0,2550,39,260,16,1,1,49,1143.56,1029.204,164.356,0
18,0,38,2,9305,121,119,41,1,1,46,853.04,767.736,135.304,0
12,0,39,0,13963,169,7,42,1,1,51,593.28,533.952,109.328,0
12,0,39,1,4705,83,7,23,1,1,52,219.52,197.568,71.952,0
11,0,39,0,6108,95,7,10,1,1,54,310.635,279.5715,81.0635,0
14,1,39,0,2428,54,7,15,1,2,45,127.28,114.552,62.728,0
30,0,39,3,15330,225,29,30,1,1,54,738.2,664.38,123.82,0
9,0,39,1,3285,27,458,6,1,1,49,1964.48,1768.032,246.448,0
14,0,38,0,15675,182,125,28,1,1,56,1276.065,1148.4585,177.6065,0
8,0,38,1,6690,86,161,24,1,1,55,915.04,823.536,141.504,0
5,0,38,0,1065,14,7,9,1,2,53,80.055,72.0495,60,0
7,0,39,0,-900,14,7,6,1,2,48,72.63,65.367,60,0
5,0,38,0,305,6,7,2,1,2,58,45.495,40.9455,60,1
8,0,38,0,7698,127,359,41,1,1,48,1967.625,1770.8625,246.7625,0
12,0,38,1,11655,154,7,45,1,1,54,500.36,450.324,100.036,0
13,0,38,1,6908,75,83,35,1,1,47,687.735,618.9615,118.7735,0
28,1,34,0,1145,47,7,15,1,2,49,85.14,76.626,60,1
26,0,37,8,10625,93,7,40,1,1,49,285.45,256.905,78.545,0
18,0,37,1,6008,98,7,22,1,1,56,306.27,275.643,80.627,1
6,0,35,0,3030,22,7,12,1,1,56,150.08,135.072,65.008,0
14,0,36,0,3180,41,7,14,1,2,54,156.84,141.156,65.684,1
14,0,37,0,2458,44,9,29,1,2,51,136.08,122.472,63.608,1
5,1,37,0,305,,7,2,1,2,56,40.44,36.396,60,1
6,0,37,0,1858,25,7,4,1,1,48,103.32,92.988,60.332,0
8,0,34,1,6975,97,7,20,1,1,57,194.3,174.87,69.43,0
5,0,37,0,818,7,7,2,1,2,50,38.125,34.3125,60,1
5,0,37,1,305,6,7,2,1,1,54,15.165,13.6485,60,0
30,0,32,3,16265,238,7,78,1,1,55,774.135,696.7215,127.4135,0
11,0,35,3,7155,116,246,31,2,1,56,1434.195,1290.7755,193.4195,0
7,0,37,0,3908,82,7,26,1,1,48,211.05,189.945,71.105,0
8,0,36,0,1855,44,13,18,1,2,53,127.96,115.164,62.796,0
11,0,37,0,2970,53,150,21,1,1,51,811.035,729.9315,131.1035,0
9,0,28,1,1505,36,168,9,2,1,54,825.345,742.8105,132.5345,0
9,0,27,0,1758,39,7,66,1,1,48,62.425,56.1825,60,0
16,0,28,0,890,25,7,5,1,2,46,72.675,65.4075,60,0
5,0,27,0,1015,10,7,2,1,2,57,43.125,38.8125,60,0
15,0,26,0,1415,32,7,11,1,1,54,96.615,86.9535,60,0
7,0,26,0,3415,61,7,21,1,1,55,167.04,150.336,66.704,0
7,0,19,0,1885,26,7,12,1,1,51,117.495,105.7455,61.7495,0
21,0,18,1,6583,141,60,40,2,1,51,699.82,629.838,119.982,0
17,0,16,0,9123,171,48,38,1,1,49,352.35,317.115,85.235,0
13,0,17,3,3043,45,7,17,1,1,52,151.52,136.368,65.152,0
7,0,10,1,4580,40,190,8,1,1,47,944.8,850.32,144.48,0
8,0,10,1,1678,19,7,5,1,1,51,95.88,86.292,60,1
15,0,40,1,4865,78,21,22,1,1,47,281.72,253.548,78.172,0
7,0,41,0,813,12,23,9,1,2,46,125,112.5,62.5,0
17,0,39,1,2948,67,375,29,1,1,55,1620.6,1458.54,212.06,0
17,0,40,1,4693,73,17,40,1,1,58,355.63,320.067,85.563,0
10,0,40,1,2888,65,18,38,1,1,53,213.885,192.4965,71.3885,0
18,0,40,2,4270,89,48,33,1,1,55,366.36,329.724,86.636,0
11,0,40,1,2855,46,301,23,1,1,56,1320.04,1188.036,182.004,0
20,0,39,3,9610,128,160,48,1,1,46,1029.52,926.568,152.952,0
14,0,40,1,14268,176,16,49,1,1,47,641.76,577.584,114.176,0
14,0,40,2,5010,90,18,30,1,1,54,276,248.4,77.6,0
13,0,40,1,6413,102,23,17,1,1,58,352.6,317.34,85.26,0
16,0,40,0,2733,61,24,22,1,2,56,207.76,186.984,70.776,0
32,1,40,4,15635,232,70,37,1,1,50,914.68,823.212,141.468,0
11,0,40,2,3590,34,499,13,1,1,49,2140.96,1926.864,264.096,0
16,0,39,1,15980,189,166,35,1,1,59,1474.605,1327.1445,197.4605,0
10,0,39,2,6995,93,202,31,1,1,46,1091.52,982.368,159.152,0
7,0,39,0,1370,21,16,16,1,2,45,134.595,121.1355,63.4595,0
9,0,40,0,1205,21,29,13,1,2,56,165.04,148.536,66.504,0
7,0,39,0,495,7,16,5,1,2,45,94.59,85.131,60,1
10,0,39,1,8003,134,400,48,1,1,58,1925.48,1732.932,242.548,0
14,0,39,,11960,161,27,52,1,1,54,370.525,333.4725,87.0525,0
15,0,39,2,7213,82,124,42,1,1,59,886.275,797.6475,138.6275,0
30,1,35,0,1450,54,32,22,1,2,56,188.16,169.344,68.816,1
28,0,38,9,10930,100,17,47,1,1,51,190.95,171.855,69.095,0
20,0,38,2,6313,105,42,29,1,1,55,477.81,430.029,97.781,0
8,0,36,1,3335,29,16,19,1,1,47,198.56,178.704,69.856,0
16,1,37,OO,3485,48,25,21,1,2,56,241.32,217.188,74.132,1
16,1,38,0,2763,51,50,36,1,2,52,195.35,175.815,69.535,1
7,0,38,0,628,9,16,7,1,2,55,89.48,80.532,60,1
8,0,38,1,2163,32,16,11,1,1,55,94.875,85.3875,60,0
10,0,35,2,7280,104,30,27,1,1,50,155.76,140.184,65.576,0
7,0,38,0,1123,14,25,9,1,2,50,90.925,81.8325,60,1
7,0,38,2,833,11,20,7,1,1,55,42.66,38.394,60,0
32,0,33,4,16570,245,16,85,2,1,54,828.675,745.8075,132.8675,0
13,0,36,4,7460,123,287,38,2,1,57,1451.32,1306.188,195.132,0
9,0,38,1,4213,89,18,33,1,1,56,244.08,219.672,74.408,0
10,0,37,0,2160,51,54,25,1,2,59,304.44,273.996,80.444,0
13,0,38,1,3275,60,191,28,1,1,49,1009.575,908.6175,150.9575,0
11,0,29,2,1810,43,209,16,2,1,55,910.12,819.108,141.012,0
11,0,28,1,2063,46,46,73,1,1,50,100.635,90.5715,60.0635,0
18,0,29,0,1195,32,26,12,1,2,49,153.08,137.772,65.308,0
7,0,28,0,1320,17,37,8,1,2,52,125.925,113.3325,62.5925,0
17,0,27,1,1720,39,35,18,1,1,45,236.655,212.9895,73.6655,0
9,0,27,1,3720,68,24,28,1,1,55,247.52,222.768,74.752,0
9,0,20,1,2190,33,44,19,1,1,48,264.92,238.428,76.492,0
23,0,19,2,6887,148,101,47,2,1,57,771.075,693.9675,127.1075,0
19,0,17,1,9427,178,89,45,1,1,53,277.575,249.8175,77.7575,0
15,0,18,4,3347,52,47,24,1,1,50,323.96,291.564,82.396,0
9,0,11,2,4885,47,231,15,1,1,48,1121.28,1009.152,162.128,0
10,1,11,2,1982,26,16,12,1,1,58,144.32,129.888,64.432,1
11,0,40,1,4485,76,3,16,1,1,58,194.44,174.996,69.444,0
3,0,41,0,433,10,5,3,1,2,52,37.72,33.948,60,0
13,0,39,1,2568,65,357,23,1,1,51,1533.32,1379.988,203.332,0
13,0,40,1,4313,71,0,34,1,1,48,241.12,217.008,74.112,0
6,0,40,1,2508,63,0,32,1,1,57,115.695,104.1255,61.5695,0
14,0,40,2,3890,87,30,27,1,1,47,279.08,251.172,77.908,0
7,0,40,1,2475,44,283,17,1,1,53,1232.76,1109.484,173.276,0
16,0,39,3,9230,126,142,42,1,1,54,942.24,848.016,144.224,0
10,0,40,1,13888,174,0,43,1,1,57,562.48,506.232,106.248,0
10,0,40,2,4630,88,0,24,1,1,57,188.72,169.848,68.872,0
9,0,40,1,6033,100,5,11,1,1,56,265.32,238.788,76.532,0
12,1,40,0,2353,59,6,16,1,2,57,120.48,108.432,62.048,0
28,0,40,4,15255,230,52,31,1,1,47,827.4,744.66,132.74,0
7,0,40,2,3210,32,481,7,1,1,53,2053.68,1848.312,255.368,0
12,0,39,1,15600,187,148,29,1,1,52,1376.415,1238.7735,187.6415,0
6,0,39,2,6615,91,184,25,1,1,55,1004.24,903.816,150.424,0
3,0,39,0,990,19,0,10,1,2,56,45.405,40.8645,60,0
5,0,40,0,825,19,11,7,1,2,53,77.76,69.984,60,0
0,0,39,0,0,0,0,0,1,2,56,null,0,60,1
6,0,39,1,7623,132,382,42,1,1,54,1838.2,1654.38,233.82,0
10,0,39,2,11580,159,9,46,1,1,51,315.975,284.3775,81.5975,0
11,0,39,2,6833,80,106,36,1,1,55,788.085,709.2765,128.8085,0
26,1,35,0,1070,52,14,16,1,2,54,100.88,90.792,60.088,1
24,0,38,9,10550,98,0,41,1,1,58,159.72,143.748,65.972,0
16,0,38,2,5933,103,24,23,1,1,55,379.62,341.658,87.962,0
4,0,36,1,2955,27,0,13,1,1,45,119.28,107.352,61.928,0
12,0,37,0,3105,46,7,15,1,2,55,154.04,138.636,65.404,1
12,0,38,0,2383,49,32,30,1,2,59,140.8,126.72,64.08,1
3,0,38,0,248,7,0,1,1,2,57,10.2,9.18,60,1
4,0,38,1,1783,30,0,5,1,1,46,45.325,40.7925,60,0
6,0,35,2,6900,102,12,21,1,1,52,123.03,110.727,62.303,0
3,0,38,0,743,12,7,3,1,2,55,36.375,32.7375,60,1
3,0,38,2,453,9,2,1,1,1,47,9.93,8.937,60,0
28,0,33,4,16190,243,0,79,2,1,56,739.485,665.5365,123.9485,0
9,0,36,4,7080,121,269,32,2,1,49,1364.04,1227.636,186.404,0
5,0,38,1,3833,87,0,27,1,1,47,156.8,141.12,65.68,0
6,0,37,0,1780,49,36,19,1,2,55,217.16,195.444,71.716,0
9,0,38,1,2895,58,173,22,1,1,59,911.385,820.2465,141.1385,0
7,0,29,2,1430,41,191,10,2,1,52,822.84,740.556,132.284,0
7,0,28,1,1683,44,28,67,1,1,49,67.905,61.1145,60,0
14,0,29,0,815,30,8,6,1,2,53,65.8,59.22,60,0
3,0,28,0,940,15,19,2,1,2,55,71.375,64.2375,60,0
13,0,27,1,1340,37,17,12,1,1,58,138.465,124.6185,63.8465,0
5,0,27,1,3340,66,6,22,1,1,50,160.24,144.216,66.024,0
5,0,20,1,1810,31,26,13,1,1,59,177.64,159.876,67.764,0
19,0,19,2,6507,146,83,41,2,1,47,672.885,605.5965,117.2885,0
15,0,17,1,9047,176,71,39,1,1,57,244.845,220.3605,74.4845,0
11,0,18,4,2967,50,29,18,1,1,48,236.68,213.012,73.668,0
5,0,11,2,4505,45,213,9,1,1,58,1034,930.6,153.4,0
6,1,11,2,1602,24,0,6,1,1,55,65.04,58.536,60,1
11,0,35,0,4675,71,4,18,1,1,59,231.57,208.413,73.157,0
3,0,36,0,623,5,6,5,1,2,50,55.26,49.734,60,0
13,0,34,0,2758,60,358,25,1,1,52,1737.81,1564.029,223.781,0
13,0,35,0,4503,66,0,36,1,1,46,251.295,226.1655,75.1295,0
6,0,35,0,2698,58,1,34,1,1,46,157.08,141.372,65.708,0
14,0,35,1,4080,82,31,29,1,1,52,290.48,261.432,79.048,0
7,0,35,0,2665,39,284,19,1,1,55,1244.16,1119.744,174.416,0
16,0,34,2,9420,121,143,44,1,1,54,953.64,858.276,145.364,0
10,0,35,0,14078,169,0,45,1,1,53,569.88,512.892,106.988,0
10,0,35,1,4820,83,1,26,1,1,57,200.12,180.108,70.012,0
9,0,35,0,6223,95,6,13,1,1,51,311.31,280.179,81.131,0
12,0,35,0,2543,54,7,18,1,2,52,131.88,118.692,63.188,0
28,0,35,3,15445,225,53,33,1,1,48,838.8,754.92,133.88,0
7,0,35,1,3400,27,482,9,1,1,55,2065.08,1858.572,256.508,0
12,0,34,0,15790,182,149,31,1,1,54,1389.24,1250.316,188.924,0
6,0,34,1,6805,86,185,27,1,1,55,1015.64,914.076,151.564,0
3,0,34,0,1180,14,0,12,1,2,45,53.73,48.357,60,0
5,0,35,0,1015,14,12,9,1,2,59,100.305,90.2745,60.0305,0
0,OO,34,0,0,0,0,0,1,2,59,,0,60,1
6,0,34,0,7813,127,383,44,1,1,56,2080.8,1872.72,258.08,0
10,0,34,1,11770,154,10,48,1,1,53,516.96,465.264,101.696,0
11,0,34,1,7023,75,107,38,1,1,57,800.91,720.819,130.091,0
26,1,30,0,1260,47,15,18,1,2,52,126.315,113.6835,62.6315,1
24,0,33,8,10740,93,0,43,1,1,52,270.825,243.7425,77.0825,0
16,0,33,1,6123,98,25,25,1,1,45,392.445,353.2005,89.2445,1
4,0,31,0,3145,22,0,15,1,1,52,126.68,114.012,62.668,0
12,1,32,0,3295,41,8,17,1,2,47,165.44,148.896,66.544,1
12,0,33,0,2573,44,33,32,1,2,48,236.68,213.012,73.668,1
3,0,33,0,438,2,0,3,1,2,47,17.6,15.84,60,1
4,0,33,0,1973,25,0,7,1,1,48,79.92,71.928,60,0
6,0,30,1,7090,97,13,23,1,1,46,212.175,190.9575,71.2175,0
3,0,33,0,933,7,8,5,1,2,56,43.5,39.15,60,1
3,0,33,1,643,4,3,3,1,1,53,14.205,12.7845,60,0
28,0,28,3,16380,238,0,81,1,1,46,747.81,673.029,124.781,0
9,0,31,3,7270,116,270,34,2,1,56,1547.37,1392.633,204.737,0
5,0,33,0,4023,82,1,29,1,1,56,189.225,170.3025,68.9225,0
6,0,32,0,1970,44,37,21,1,2,59,228.56,205.704,72.856,0
9,0,33,0,3085,53,174,24,1,1,46,924.21,831.789,142.421,0
7,0,24,1,1620,36,192,12,2,1,59,938.52,844.668,143.852,0
7,0,23,0,1873,39,29,69,1,1,58,120.3,108.27,62.03,0
14,0,24,0,1005,25,9,8,1,2,56,86.85,78.165,60,0
3,0,23,0,1130,10,20,4,1,2,58,78.5,70.65,60,0
13,0,22,0,1530,32,18,14,1,1,51,151.29,136.161,65.129,0
5,0,22,0,3530,61,7,24,1,1,48,171.64,154.476,67.164,0
5,0,15,0,2000,26,27,15,1,1,59,212.67,191.403,71.267,0
19,0,14,1,6697,141,84,43,2,1,58,838.09,754.281,133.809,0
15,0,12,0,9237,171,72,41,1,1,53,415.2,373.68,91.52,0
11,0,13,3,3157,45,30,20,1,1,57,248.08,223.272,74.808,0
5,0,6,1,4695,40,214,11,1,1,45,1045.4,940.86,154.54,0
6,0,6,1,1792,19,0,8,1,1,58,72.44,65.196,60,1
15,0,45,2,4675,83,20,20,1,1,58,270.32,243.288,77.032,0
7,0,46,0,623,17,22,7,1,2,58,113.6,102.24,61.36,0
17,0,44,2,2758,72,374,27,1,1,58,1609.2,1448.28,210.92,0
17,0,45,2,4503,78,16,38,1,1,59,339.955,305.9595,83.9955,0
10,0,45,2,2698,70,17,36,1,1,54,201.06,180.954,70.106,0
18,0,45,3,4080,94,47,31,1,1,46,354.96,319.464,85.496,0
11,0,45,2,2665,51,300,21,1,1,51,817.9,736.11,131.79,0
20,0,44,4,9420,133,159,46,1,1,54,1018.12,916.308,151.812,0
14,0,45,2,14078,181,15,47,1,1,53,630.36,567.324,113.036,0
14,0,45,3,4820,95,17,28,1,1,52,165.375,148.8375,66.5375,0
13,0,45,2,6223,107,22,15,1,1,55,341.2,307.08,84.12,0
16,0,45,0,2543,66,23,20,1,2,53,122.725,110.4525,62.2725,0
32,0,45,5,15445,237,69,35,2,1,50,903.28,812.952,140.328,0
11,0,45,3,,39,498,11,1,1,46,1330.975,1197.8775,183.0975,0
16,0,44,2,15790,194,165,33,1,1,46,1299.36,1169.424,179.936,0
10,0,44,3,6805,98,201,29,1,1,56,675.075,607.5675,117.5075,0
7,0,44,0,1180,26,15,14,1,2,45,108.24,97.416,60.824,0
9,0,45,0,1015,26,28,11,1,2,45,153.64,138.276,65.364,0
7,0,44,0,305,12,15,3,1,2,54,72.68,65.412,60,1
10,0,44,2,7813,139,399,46,1,1,55,1914.08,1722.672,241.408,0
14,0,44,3,11770,166,26,50,1,1,51,363.4,327.06,86.34,0
15,0,44,3,7023,87,123,40,1,1,45,776.4,698.76,127.64,0
30,1,40,0,1260,59,31,20,1,2,55,176.76,159.084,67.676,1
28,0,43,10,10740,105,16,45,2,1,48,186.675,168.0075,68.6675,0
20,0,43,3,6123,110,41,27,1,1,45,413.32,371.988,91.332,0
8,0,41,2,3145,34,15,17,1,1,51,116.975,105.2775,61.6975,0
16,1,42,0,3295,53,24,19,1,2,45,229.92,206.928,72.992,1
16,1,43,0,2573,56,49,34,1,2,50,188.225,169.4025,68.8225,1
7,0,43,0,438,14,15,5,1,2,46,78.08,70.272,60,1
8,0,43,2,1973,37,15,9,1,1,56,87.75,78.975,60,0
10,0,40,3,7090,109,29,25,1,1,45,151.485,136.3365,65.1485,0
7,0,43,0,933,19,24,7,1,2,57,83.8,75.42,60,1
7,0,43,3,643,16,19,5,1,1,48,38.385,34.5465,60,0
32,0,38,5,16380,250,15,83,2,1,45,815.85,734.265,131.585,0
13,0,41,5,7270,128,286,36,2,1,48,1439.92,1295.928,193.992,0
9,0,43,2,4023,94,17,31,1,1,56,232.68,209.412,73.268,0
10,0,42,0,1970,56,53,23,1,2,55,183.15,164.835,68.315,0
13,0,43,2,3085,65,190,26,1,1,55,886,797.4,138.6,0
11,0,34,3,1620,48,208,14,2,1,48,898.72,808.848,139.872,0
11,0,33,2,1873,51,45,71,1,1,49,96.36,86.724,60,0
18,0,34,0,1005,37,25,10,1,2,47,141.68,127.512,64.168,0
7,0,33,0,1130,22,36,6,1,2,52,118.8,106.92,61.88,0
17,0,32,2,1530,44,34,16,1,1,45,223.83,201.447,72.383,0
9,0,32,2,3530,73,23,26,1,1,52,147.575,132.8175,64.7575,0
9,0,25,2,2000,38,43,17,1,1,47,253.52,228.168,75.352,0
23,0,24,3,6697,153,100,45,2,1,54,758.25,682.425,125.825,0
19,0,22,2,9237,183,88,43,1,1,57,273.3,245.97,77.33,0
15,0,23,5,3157,57,46,22,1,1,46,195.35,175.815,69.535,0
9,0,16,3,4695,52,230,13,1,1,45,1109.88,998.892,160.988,0
10,0,16,3,1792,31,15,10,1,1,55,132.92,119.628,63.292,1
19,0,41,2,5385,88,37,19,1,1,57,366.92,330.228,86.692,0
11,0,42,0,1333,22,22,6,1,2,59,142.2,127.98,64.22,0
21,0,40,2,3468,77,374,26,1,1,49,1637.8,1474.02,213.78,0
21,0,41,2,5213,83,16,37,1,1,51,379.28,341.352,87.928,0
14,0,41,2,3408,75,17,35,1,1,45,233.235,209.9115,73.3235,0
22,0,41,3,4790,99,47,30,1,1,48,383.56,345.204,88.356,0
15,0,41,2,3375,56,300,20,1,1,50,835.775,752.1975,133.5775,0
24,0,40,4,10130,138,159,45,1,1,50,1046.72,942.048,154.672,0
18,0,41,2,14788,186,15,46,1,1,54,658.96,593.064,115.896,0
18,0,41,3,5530,100,17,27,1,1,57,183.25,164.925,68.325,0
17,0,41,2,6933,112,22,14,1,1,53,369.8,332.82,86.98,0
20,0,41,0,3253,71,23,19,1,2,58,140.6,126.54,64.06,0
36,0,41,5,16155,242,69,34,2,1,52,931.88,838.692,143.188,0
15,0,41,3,4110,44,498,10,1,1,51,1348.85,1213.965,184.885,0
20,0,40,2,16500,199,165,32,1,1,46,1493.955,1344.5595,199.3955,0
14,0,40,3,7515,103,201,28,1,1,53,1108.72,997.848,160.872,0
11,0,40,0,1890,31,15,13,1,2,50,153.945,138.5505,65.3945,0
13,0,41,0,1725,31,28,10,1,2,52,182.24,164.016,68.224,0
11,0,40,0,1015,17,15,2,1,2,55,101.28,91.152,60.128,1
14,0,40,2,8523,144,399,45,1,1,57,1942.68,1748.412,244.268,0
18,0,40,3,12480,171,26,49,1,1,56,381.275,343.1475,88.1275,0
19,0,40,3,7733,92,123,39,1,1,48,905.625,815.0625,140.5625,0
34,1,36,0,1970,64,31,19,2,2,50,205.36,184.824,70.536,1
32,0,39,10,11450,110,16,44,1,1,48,197.4,177.66,69.74,0
24,0,39,3,6833,115,41,26,1,1,45,441.92,397.728,94.192,0
12,0,37,2,3855,39,15,16,1,1,48,215.76,194.184,71.576,0
20,1,38,0,4005,58,24,18,1,2,53,258.52,232.668,75.852,1
20,1,39,0,3283,61,49,33,1,2,49,206.1,185.49,70.61,1
11,0,39,0,1148,19,15,4,1,2,47,106.68,96.012,60.668,1
12,0,39,2,2683,42,15,8,1,1,49,105.625,95.0625,60.5625,0
14,0,36,3,7800,114,29,24,1,1,55,162.21,145.989,66.221,0
11,0,39,0,1643,24,24,6,1,2,55,101.675,91.5075,60.1675,1
11,0,39,3,1353,21,19,4,1,1,55,49.11,44.199,60,0
36,0,34,5,17090,255,15,82,2,1,55,848.025,763.2225,134.8025,0
17,0,37,5,7980,133,286,35,2,1,55,1468.52,1321.668,196.852,0
13,0,39,2,4733,99,17,30,1,1,55,261.28,235.152,76.128,0
14,0,38,0,2680,61,53,22,1,2,55,201.025,180.9225,70.1025,0
17,0,39,2,3795,70,190,25,1,1,55,1028.925,926.0325,152.8925,0
15,0,30,3,2330,53,208,13,2,1,55,927.32,834.588,142.732,0
15,0,29,2,2583,56,45,70,1,1,66,107.085,96.3765,60.7085,0
22,1,30,0,1715,42,25,9,1,2,69,170.28,153.252,67.028,1
11,0,29,0,1840,27,36,5,1,2,64,136.675,123.0075,63.6675,0
21,0,28,2,2240,49,34,15,1,1,72,256.005,230.4045,75.6005,0
13,0,28,2,4240,78,23,25,1,1,65,264.72,238.248,76.472,0
13,0,21,2,2710,43,43,16,1,1,71,282.12,253.908,78.212,0
27,0,20,3,7407,158,100,44,2,1,74,790.425,711.3825,129.0425,0
23,0,18,2,9947,188,88,42,1,1,71,284.025,255.6225,78.4025,0
19,0,19,5,3867,62,46,21,1,1,61,341.16,307.044,84.116,0
13,0,12,3,5405,57,230,12,1,1,72,1138.48,1024.632,163.848,0
14,1,12,3,2502,36,15,9,1,1,60,161.52,145.368,66.152,1
7,0,39,0,3965,66,0,19,1,1,68,161.24,145.116,66.124,0
0,OO,40,0,0,0,0,0,1,2,64,null,0,60,0
9,0,38,0,2048,55,341,26,1,1,65,1448.12,1303.308,194.812,0
9,0,39,0,3793,61,0,37,1,1,75,211.97,190.773,71.197,0
2,0,39,0,1988,53,0,35,1,1,62,91.845,82.6605,60,0
10,0,39,1,3370,77,14,30,1,1,71,193.88,174.492,69.388,0
3,0,39,0,1955,34,267,20,1,1,69,1147.56,1032.804,164.756,0
12,0,38,2,8710,116,126,45,1,1,71,857.04,771.336,135.704,0
6,0,39,0,13368,164,0,46,1,1,68,541.28,487.152,104.128,0
6,0,39,1,4110,78,0,27,1,1,69,167.52,150.768,66.752,0
5,0,39,0,5513,90,0,14,1,1,65,224.12,201.708,72.412,0
8,0,39,0,1833,49,0,19,1,2,67,75.28,67.752,60,0
