complains,subs_len,charge_amount,seconds_of_use,freq_of_use,freq_of_sms,distinct_call_nums,tariff_plan,status,age,customer_value,Churn
0,41,2,5385,88.0,37.0,19.0,1,1,57,366.92,0
0,42,0,1333,22.0,22.0,6.0,1,2,59,142.2,0
0,40,2,3468,77.0,374.0,26.0,1,1,49,1637.8,0
0,41,2,5213,83.0,16.0,37.0,1,1,51,379.28,0
0,41,2,3408,75.0,17.0,35.0,1,1,45,233.235,0
0,41,3,4790,99.0,47.0,30.0,1,1,48,383.56,0
0,41,2,3375,56.0,300.0,20.0,1,1,50,835.775,0
0,40,4,10130,138.0,159.0,45.0,1,1,50,1046.72,0
0,41,2,14788,186.0,15.0,46.0,1,1,54,658.96,0
0,41,3,5530,100.0,17.0,27.0,1,1,57,183.25,0
0,41,2,6933,112.0,22.0,14.0,1,1,53,369.8,0
0,41,0,3253,71.0,23.0,19.0,1,2,58,140.6,0
0,41,5,16155,242.0,69.0,34.0,2,1,52,931.88,0
0,41,3,4110,44.0,498.0,10.0,1,1,51,1348.85,0
0,40,2,16500,199.0,165.0,32.0,1,1,46,1493.955,0
0,40,3,7515,103.0,201.0,28.0,1,1,53,1108.72,0
0,40,0,1890,31.0,15.0,13.0,1,2,50,153.945,0
0,41,0,1725,31.0,28.0,10.0,1,2,52,182.24,0
0,40,0,1015,17.0,15.0,2.0,1,2,55,101.28,1
0,40,2,8523,144.0,399.0,45.0,1,1,57,1942.68,0
0,40,3,12480,171.0,26.0,49.0,1,1,56,381.275,0
0,40,3,7733,92.0,123.0,39.0,1,1,48,905.625,0
1,36,0,1970,64.0,31.0,19.0,2,2,50,205.36,1
0,39,10,11450,110.0,16.0,44.0,1,1,48,197.4,0
0,39,3,6833,115.0,41.0,26.0,1,1,45,441.92,0
0,37,2,3855,39.0,15.0,16.0,1,1,48,215.76,0
1,38,0,4005,58.0,24.0,18.0,1,2,53,258.52,1
1,39,0,3283,61.0,49.0,33.0,1,2,49,206.1,1
0,39,0,1148,19.0,15.0,4.0,1,2,47,106.68,1
0,39,2,2683,42.0,15.0,8.0,1,1,49,105.625,0
0,36,3,7800,114.0,29.0,24.0,1,1,55,162.21,0
0,39,0,1643,24.0,24.0,6.0,1,2,55,101.675,1
0,39,3,1353,21.0,19.0,4.0,1,1,55,49.11,0
0,34,5,17090,255.0,15.0,82.0,2,1,55,848.025,0
0,37,5,7980,133.0,286.0,35.0,2,1,55,1468.52,0
0,39,2,4733,99.0,17.0,30.0,1,1,55,261.28,0
0,38,0,2680,61.0,53.0,22.0,1,2,55,201.025,0
0,39,2,3795,70.0,190.0,25.0,1,1,55,1028.925,0
0,30,3,2330,53.0,208.0,13.0,2,1,55,927.32,0
0,29,2,2583,56.0,45.0,70.0,1,1,66,107.085,0
1,30,0,1715,42.0,25.0,9.0,1,2,69,170.28,1
0,29,0,1840,27.0,36.0,5.0,1,2,64,136.675,0
0,28,2,2240,49.0,34.0,15.0,1,1,72,256.005,0
0,28,2,4240,78.0,23.0,25.0,1,1,65,264.72,0
0,21,2,2710,43.0,43.0,16.0,1,1,71,282.12,0
0,20,3,7407,158.0,100.0,44.0,2,1,74,790.425,0
0,18,2,9947,188.0,88.0,42.0,1,1,71,284.025,0
0,19,5,3867,62.0,46.0,21.0,1,1,61,341.16,0
0,12,3,5405,57.0,230.0,12.0,1,1,72,1138.48,0
1,12,3,2502,36.0,15.0,9.0,1,1,60,161.52,1
0,39,0,3965,66.0,0.0,19.0,1,1,68,161.24,0
0,40,0,0,0.0,0.0,0.0,1,2,64,0.0,0
0,38,0,2048,55.0,341.0,26.0,1,1,65,1448.12,0
0,39,0,3793,61.0,0.0,37.0,1,1,75,211.97,0
0,39,0,1988,53.0,0.0,35.0,1,1,62,91.845,0
0,39,1,3370,77.0,14.0,30.0,1,1,71,193.88,0
0,39,0,1955,34.0,267.0,20.0,1,1,69,1147.56,0
0,38,2,8710,116.0,126.0,45.0,1,1,71,857.04,0
0,39,0,13368,164.0,0.0,46.0,1,1,68,541.28,0
0,39,1,4110,78.0,0.0,27.0,1,1,69,167.52,0
0,39,0,5513,90.0,0.0,14.0,1,1,65,224.12,0
0,39,0,1833,49.0,0.0,19.0,1,2,67,75.28,0
0,39,3,14735,220.0,36.0,34.0,1,1,75,742.2,0
0,39,1,2690,22.0,465.0,10.0,1,1,64,1968.48,0
0,38,0,15080,177.0,132.0,32.0,1,1,62,1280.565,0
0,38,1,6095,81.0,168.0,28.0,1,1,61,919.04,0
0,38,0,470,9.0,0.0,13.0,1,2,73,21.555,0
0,39,0,305,9.0,0.0,10.0,1,2,74,12.56,0
0,38,0,0,0.0,0.0,0.0,1,2,72,0.0,1
0,38,0,7103,122.0,366.0,45.0,1,1,72,1753.0,0
0,38,1,11060,149.0,0.0,49.0,1,1,64,280.225,0
0,38,1,6313,70.0,90.0,39.0,1,1,64,692.235,0
0,34,0,550,42.0,0.0,19.0,1,2,74,23.68,1
0,37,8,10030,88.0,0.0,44.0,1,1,72,151.77,0
0,37,1,5413,93.0,8.0,26.0,1,1,63,283.77,1
0,35,0,2435,17.0,0.0,16.0,1,1,69,98.08,0
1,36,0,2585,36.0,0.0,18.0,1,2,66,104.84,1
0,37,0,1863,39.0,16.0,33.0,1,2,74,140.08,1
0,37,0,0,0.0,0.0,0.0,1,2,61,0.0,1
0,37,0,1263,20.0,0.0,8.0,1,1,66,32.075,0
0,34,1,6380,92.0,0.0,24.0,1,1,60,97.08,0
0,37,0,223,2.0,0.0,6.0,1,2,63,5.625,1
0,37,1,0,0.0,0.0,0.0,1,1,61,0.0,0
1,32,3,15670,233.0,0.0,82.0,1,1,60,715.635,0
0,35,3,6560,111.0,253.0,35.0,2,1,60,1438.695,0
0,37,0,3313,77.0,0.0,30.0,1,1,72,135.6,0
0,36,0,1260,39.0,20.0,22.0,1,2,74,131.96,0
0,37,0,2375,48.0,157.0,25.0,1,1,74,815.535,0
0,28,1,910,31.0,175.0,13.0,2,1,60,829.845,0
0,27,0,1163,34.0,12.0,70.0,1,1,67,59.925,0
0,28,0,295,20.0,0.0,9.0,1,2,61,12.6,0
0,27,0,420,5.0,3.0,5.0,1,2,74,18.125,0
0,26,0,820,27.0,1.0,15.0,1,1,68,42.615,0
0,26,0,2820,56.0,0.0,25.0,1,1,71,115.04,0
0,19,0,1290,21.0,10.0,16.0,1,1,65,103.995,0
0,18,1,5987,136.0,67.0,44.0,2,1,71,577.035,0
0,16,0,8527,166.0,55.0,42.0,1,1,64,212.895,0
0,17,3,2447,40.0,13.0,21.0,1,1,65,151.48,0
0,10,1,3985,35.0,197.0,12.0,1,1,73,948.8,0
1,10,1,1082,14.0,0.0,9.0,1,1,74,43.84,1
0,40,1,4675,77.0,12.0,19.0,1,1,69,238.08,0
0,41,0,623,11.0,14.0,6.0,1,2,68,81.36,0
0,39,1,2758,66.0,366.0,26.0,1,1,65,1576.96,0
0,40,1,4503,72.0,8.0,37.0,1,1,68,295.625,0
0,40,1,2698,64.0,9.0,35.0,1,1,69,164.79,0
0,40,2,4080,88.0,39.0,30.0,1,1,72,322.72,0
0,40,1,2665,45.0,292.0,20.0,1,1,70,1276.4,0
0,39,3,9420,127.0,151.0,45.0,1,1,71,985.88,0
0,40,1,14078,175.0,7.0,46.0,1,1,61,598.12,0
0,40,2,4820,89.0,9.0,27.0,1,1,62,232.36,0
0,40,1,6223,101.0,14.0,14.0,1,1,74,308.96,0
0,40,0,2543,60.0,15.0,19.0,1,2,68,164.12,0
0,40,4,15445,231.0,61.0,34.0,1,1,64,871.04,0
0,40,2,3400,33.0,490.0,10.0,1,1,65,2097.32,0
0,39,1,15790,188.0,157.0,32.0,1,1,68,1425.51,0
0,39,2,6805,92.0,193.0,28.0,1,1,64,1047.88,0
0,39,0,1180,20.0,7.0,13.0,1,2,60,85.5,0
0,40,0,1015,20.0,20.0,10.0,1,2,75,121.4,0
0,39,0,305,6.0,7.0,2.0,1,2,64,45.495,1
0,39,1,7813,133.0,391.0,45.0,1,1,69,1881.84,0
0,39,2,11770,160.0,18.0,49.0,1,1,68,343.25,0
0,39,2,7023,81.0,115.0,39.0,1,1,68,837.18,0
1,35,0,1260,53.0,23.0,19.0,1,2,70,144.52,1
0,38,9,10740,99.0,8.0,44.0,1,1,72,174.585,0
0,38,2,6123,104.0,33.0,26.0,1,1,66,428.715,0
0,36,1,3145,28.0,7.0,16.0,1,1,62,154.92,0
1,37,0,3295,47.0,16.0,18.0,1,2,65,197.68,1
0,38,0,2573,50.0,41.0,33.0,1,2,60,168.075,1
0,38,0,438,8.0,7.0,4.0,1,2,67,45.84,1
0,38,1,1973,31.0,7.0,8.0,1,1,70,67.6,0
0,35,2,7090,103.0,21.0,24.0,1,1,73,139.395,0
0,38,0,933,13.0,16.0,6.0,1,2,64,63.65,1
0,38,2,643,10.0,11.0,4.0,1,1,72,26.295,0
0,33,4,16380,244.0,7.0,82.0,2,1,64,779.58,0
0,36,4,7270,122.0,278.0,35.0,2,1,72,1407.68,0
0,38,1,4023,88.0,9.0,30.0,1,1,63,200.44,0
0,37,0,1970,50.0,45.0,22.0,1,2,68,260.8,0
0,38,1,3085,59.0,182.0,25.0,1,1,74,960.48,0
0,29,2,1620,42.0,200.0,13.0,2,1,61,866.48,0
0,28,1,1873,45.0,37.0,70.0,1,1,69,84.27,0
0,29,0,1005,31.0,17.0,9.0,1,2,66,109.44,0
0,28,0,1130,16.0,28.0,5.0,1,2,60,98.65,0
0,27,1,1530,38.0,26.0,15.0,1,1,65,187.56,0
0,27,1,3530,67.0,15.0,25.0,1,1,74,203.88,0
0,20,1,2000,32.0,35.0,16.0,1,1,73,221.28,0
0,19,2,6697,147.0,92.0,44.0,2,1,72,721.98,0
0,17,1,9237,177.0,80.0,42.0,1,1,68,261.21,0
0,18,4,3157,51.0,38.0,21.0,1,1,75,280.32,0
0,11,2,4695,46.0,222.0,12.0,1,1,61,1077.64,0
1,11,2,1792,25.0,7.0,9.0,1,1,72,100.68,1
0,40,1,4675,77.0,12.0,19.0,1,1,66,238.08,0
0,41,0,623,11.0,14.0,6.0,1,2,72,81.36,0
0,39,1,2758,66.0,366.0,26.0,1,1,73,1576.96,0
0,40,1,4503,72.0,8.0,37.0,1,1,74,295.625,0
0,40,1,2698,64.0,9.0,35.0,1,1,67,164.79,0
0,40,2,4080,88.0,39.0,30.0,1,1,65,322.72,0
0,40,1,2665,45.0,292.0,20.0,1,1,61,1276.4,0
0,39,3,9420,127.0,151.0,45.0,1,1,62,985.88,0
0,40,1,14078,175.0,7.0,46.0,1,1,62,598.12,0
0,40,2,4820,89.0,9.0,27.0,1,1,62,232.36,0
0,40,1,6223,101.0,14.0,14.0,1,1,61,308.96,0
0,40,0,2543,60.0,15.0,19.0,1,2,69,164.12,0
0,40,4,15445,231.0,61.0,34.0,2,1,61,871.04,0
0,40,2,3400,33.0,490.0,10.0,1,1,65,2097.32,0
0,39,1,15790,188.0,157.0,32.0,1,1,65,1425.51,0
0,39,2,6805,92.0,193.0,28.0,1,1,67,1047.88,0
0,39,0,1180,20.0,7.0,13.0,1,2,75,85.5,0
0,40,0,1015,20.0,20.0,10.0,1,2,73,121.4,0
0,39,0,305,6.0,7.0,2.0,1,2,75,45.495,1
0,39,1,7813,133.0,391.0,45.0,1,1,70,1881.84,0
0,39,2,11770,160.0,18.0,49.0,1,1,61,343.25,0
0,39,2,7023,81.0,115.0,39.0,1,1,68,837.18,0
1,35,0,1260,53.0,23.0,19.0,1,2,72,144.52,1
0,38,9,10740,99.0,8.0,44.0,2,1,60,174.585,0
0,38,2,6123,104.0,33.0,26.0,1,1,66,428.715,0
0,36,1,3145,28.0,7.0,16.0,1,1,61,154.92,0
1,37,0,3295,47.0,16.0,18.0,1,2,70,197.68,1
1,38,0,2573,50.0,41.0,33.0,1,2,64,168.075,1
0,38,0,438,8.0,7.0,4.0,1,2,67,45.84,1
0,38,1,1973,31.0,7.0,8.0,1,1,63,67.6,0
0,35,2,7090,103.0,21.0,24.0,1,1,64,139.395,0
1,38,0,933,13.0,16.0,6.0,1,2,66,63.65,1
0,38,2,643,10.0,11.0,4.0,1,1,62,26.295,0
0,33,4,16380,244.0,7.0,82.0,2,1,68,779.58,0
0,36,4,7270,122.0,278.0,35.0,2,1,65,1407.68,0
0,38,1,4023,88.0,9.0,30.0,1,1,71,200.44,0
0,37,0,1970,50.0,45.0,22.0,1,2,71,260.8,0
0,38,1,3085,59.0,182.0,25.0,1,1,75,960.48,0
0,29,2,1620,42.0,200.0,13.0,2,1,74,866.48,0
0,28,1,1873,45.0,37.0,70.0,1,1,72,84.27,0
0,29,0,1005,31.0,17.0,9.0,1,2,61,109.44,0
0,28,0,1130,16.0,28.0,5.0,1,2,64,98.65,0
0,27,1,1530,38.0,26.0,15.0,1,1,73,187.56,0
0,27,1,3530,67.0,15.0,25.0,1,1,61,203.88,0
0,20,1,2000,32.0,35.0,16.0,1,1,63,221.28,0
0,19,2,6697,147.0,92.0,44.0,2,1,68,721.98,0
0,17,1,9237,177.0,80.0,42.0,1,1,65,261.21,0
0,18,4,3157,51.0,38.0,21.0,1,1,64,280.32,0
0,11,2,4695,46.0,222.0,12.0,1,1,62,1077.64,0
1,11,2,1792,25.0,7.0,9.0,1,1,68,100.68,1
